201 1 0 0.335144927536232 0.00124317641992972 0.346360194639409 0.818565400843882 1 0.00162696810658054 0.00445319600121175 0.00388067467371981 0.00498287137963251
211 1 0.0012453300124533 0.971014492753623 0.00741044268192741 0.499993482224163 0.600210970464135 0.730277185501066 0.00316511909568026 0.0199939412299303 0.0172353986905433 0.0121457489878543
221 1 0.0012453300124533 0.969202898550725 0.00739655244259859 0.499062371390316 0.563291139240506 0.665245202558636 0.00417036737989503 0.0188124810663435 0.0157828556562459 0.0087200249143569
231 1 0.0709838107098381 0.0036231884057971 0.00115983498395677 8.37999750462296e-05 0.302742616033755 0.301705756929638 0.011707710940654 0.00157528021811572 0.00114902657936955 0
241 1 0 0.0235507246376812 4.86158376508827e-05 0.026058067796042 0.623417721518987 1 0.000706499798142915 6.05877006967586e-05 0.000151758227463903 0.000311429461227032
251 1 0.0660024906600249 0.644927536231884 0.13383940105288 0.0122981118934511 0.260548523206751 0.632196162046908 0.00109002825999193 0.174462284156316 0.273576724623856 0.280286515104329
261 1 0.0298879202988792 0 0.000125012153959413 6.14533150339017e-05 1 1 0.00484457004440856 0.000545289306270827 0.000390235442050037 0
271 1 0 0.0253623188405797 5.55609573152945e-05 0.027920289463736 0.507383966244726 1 0.00020185708518369 3.02938503483793e-05 0.000173437974244461 0.000934288383681096
281 1 0.0037359900373599 0.00181159420289855 6.94511966441182e-06 0.000918075282173138 1 1 0.00141299959628583 3.02938503483793e-05 2.16797467805576e-05 0
291 1 0.534246575342466 0.0072463768115942 0.0148833914408345 9.31110833846996e-06 0.172995780590717 0.169509594882729 0.00918449737585789 0.0138745834595577 0.010146121493301 0.00280286515104329
301 1 0 0.331521739130435 0.00122928618060089 0.342635751304021 0.965189873417721 1 0.00878078320549051 0.00518024840957286 0.0038373151801587 0.000934288383681096
311 1 0.145703611457036 0.188405797101449 0.0860014168044115 0.0016443417325738 0 0.0458422174840085 0.000470327008477998 0.0192365949712208 0.0279451936001388 0.0597944565555902
321 1 0.0012453300124533 0.036231884057971 0.000243079188254414 0.0195402919591131 0.421940928270042 1 0.00107589826402907 0.000363526204180551 0.000758791137319516 0.000622858922454064
331 1 0.0236612702366127 0.0688405797101449 0.00536857750059034 0.00361829670032943 0.0928270042194093 0.365671641791045 0.000446104158255955 0.00308997273553469 0.0066990417551923 0.0102771722204921
